Current,,
,,
證券代碼,年月日,報酬率％
2413 環科,2000/01/19,-6.7308
2414 精技,2000/01/19,-3.5088
2415 錩新,2000/01/19,6.8182
2417 圓剛,2000/01/19,-2.5316
2419 仲琦,2000/01/19,-2.2599
2420 新巨,2000/01/19,3.2258
2421 建準,2000/01/19,-1.432
2423 固緯,2000/01/19,-0.3663
2424 隴華,2000/01/19,2.5478
2425 承啟,2000/01/19,-2.8278
2426 鼎元,2000/01/19,4.1667
2427 三商電,2000/01/19,-2.809
2428 興勤,2000/01/19,0.3311
2429 銘旺科,2000/01/19,-1.3652
2430 燦坤,2000/01/19,0
2431 聯昌,2000/01/19,0.3049
2433 互盛電,2000/01/19,-2.439
2434 統懋,2000/01/19,-3.4211
2436 偉詮電,2000/01/19,-5.2632
2438 翔耀,2000/01/19,-3.7736
2439 美律,2000/01/19,6.9444
2459 敦吉,2000/01/19,0
2460 建通,2000/01/19,6.8182
2461 光群雷,2000/01/19,6.8354
2462 良得電,2000/01/19,-1.4706
2464 盟立,2000/01/19,-3.8136
2465 麗臺,2000/01/19,0
2466 冠西電,2000/01/19,6.6116
2467 志聖,2000/01/19,-3.1579
2468 華經,2000/01/19,0
2471 資通,2000/01/19,-1.6129
2474 可成,2000/01/19,-0.4545
2476 鉅祥,2000/01/19,1.7143
2478 大毅,2000/01/19,0
2480 敦陽科,2000/01/19,6.8493
2481 強茂,2000/01/19,1.9231
2482 連宇,2000/01/19,6.5421
2483 百容,2000/01/19,-1.6393
2484 希華,2000/01/19,2
2485 兆赫,2000/01/19,0
2489 瑞軒,2000/01/19,-4.8611
2492 華新科,2000/01/19,0.8
2501 國建,2000/01/19,2.9046
2504 國產,2000/01/19,6.9892
2505 國揚,2000/01/19,6.6667
2506 太設,2000/01/19,2.0833
2509 全坤建,2000/01/19,2.5641
2511 太子,2000/01/19,0
2514 龍邦,2000/01/19,6.6667
2515 中工,2000/01/19,1.087
2516 新建,2000/01/19,-2.5316
2520 冠德,2000/01/19,0
2524 京城,2000/01/19,6.9565
2527 宏璟,2000/01/19,3.5019
2530 華建,2000/01/19,0.9302
2534 宏盛,2000/01/19,-3.207
2535 達欣工,2000/01/19,0
2536 宏普,2000/01/19,-2.9915
2537 聯上發,2000/01/19,-0.5714
2538 基泰,2000/01/19,2.6667
2539 櫻花建,2000/01/19,6.6116
2540 愛山林,2000/01/19,-0.7194
2542 興富發,2000/01/19,1.4706
2543 皇昌,2000/01/19,6.4103
2545 皇翔,2000/01/19,-1.1583
2546 根基,2000/01/19,3.876
2601 益航,2000/01/19,0
2603 長榮,2000/01/19,-0.7092
2605 新興,2000/01/19,1.9531
2606 裕民,2000/01/19,1.1321
2607 榮運,2000/01/19,0.7874
2608 嘉里大榮,2000/01/19,5.303
2609 陽明,2000/01/19,0.5376
2610 華航,2000/01/19,1.4085
2611 志信,2000/01/19,6.4516
2612 中航,2000/01/19,0.7937
2613 中櫃,2000/01/19,6.6667
2614 東森,2000/01/19,-0.5848
2615 萬海,2000/01/19,0.6993
2616 山隆,2000/01/19,6.4327
2617 台航,2000/01/19,-3.7975
2618 長榮航,2000/01/19,-0.5917
2701 萬企,2000/01/19,3.0488
2702 華園,2000/01/19,0
2704 國賓,2000/01/19,0.7018
2705 六福,2000/01/19,5.7348
2706 第一店,2000/01/19,0
2707 晶華,2000/01/19,1.8072
2801 彰銀,2000/01/19,-0.8876
2809 京城銀,2000/01/19,-1.1111
2812 台中銀,2000/01/19,-2.1739
2816 旺旺保,2000/01/19,0
2820 華票,2000/01/19,-1.3889
2823 中壽,2000/01/19,-1.4085
2832 台產,2000/01/19,-1.6736
2834 臺企銀,2000/01/19,-0.5525
2836 高雄銀,2000/01/19,-1.2195
2838 聯邦銀,2000/01/19,0
2841 台開,2000/01/19,-0.5181
2845 遠東銀,2000/01/19,0
2849 安泰銀,2000/01/19,-1.3072
2855 統一證,2000/01/19,3.4653
2901 欣欣,2000/01/19,3.8168
2903 遠百,2000/01/19,0.6623
2904 匯僑,2000/01/19,4.8128
2905 三商,2000/01/19,-2.3669
2906 高林,2000/01/19,0.4444
2908 特力,2000/01/19,1.2876
2910 統領,2000/01/19,1.0753
2911 麗嬰房,2000/01/19,6.2222
2912 統一超,2000/01/19,-0.3731
2913 農林,2000/01/19,2.8807
2915 潤泰全,2000/01/19,1.2195
3024 憶聲,2000/01/19,1.3841
3026 禾伸堂,2000/01/19,7
3027 盛達,2000/01/19,6.962
3035 智原,2000/01/19,-2.2346
3037 欣興,2000/01/19,-2.9703
3041 揚智,2000/01/19,-2.5862
3052 夆典,2000/01/19,3.1128
4414 如興,2000/01/19,0.2632
5007 三星,2000/01/19,6.6116
5388 中磊,2000/01/19,-4.8701
5515 建國,2000/01/19,3.4749
5519 隆大,2000/01/19,6.6929
5521 工信,2000/01/19,6.962
5522 遠雄,2000/01/19,-2
5607 遠雄港,2000/01/19,-6.7623
6005 群益證,2000/01/19,6.25
6191 精成科,2000/01/19,1.0811
9902 台火,2000/01/19,6.4516
9904 寶成,2000/01/19,-2.6846
9905 大華,2000/01/19,3.01
9906 欣巴巴,2000/01/19,6.9712
9907 統一實,2000/01/19,2.5
9908 大台北,2000/01/19,0.8065
9910 豐泰,2000/01/19,1.4963
9911 櫻花,2000/01/19,6.9767
9912 偉聯,2000/01/19,-1.1494
9914 美利達,2000/01/19,-0.7937
9917 中保科,2000/01/19,0.6024
9918 欣天然,2000/01/19,0.939
9919 康那香,2000/01/19,-1.2097
9921 巨大,2000/01/19,2.4793
9924 福興,2000/01/19,-4.5267
9925 新保,2000/01/19,-0.463
9926 新海,2000/01/19,1.1364
9927 泰銘,2000/01/19,6.701
9928 中視,2000/01/19,-2.045
9929 秋雨,2000/01/19,0.9434
9930 中聯資源,2000/01/19,2.3973
9931 欣高,2000/01/19,6.7925
9933 中鼎,2000/01/19,4.0161
9934 成霖,2000/01/19,-4.6296
9935 慶豐富,2000/01/19,0
9937 全國,2000/01/19,6.9164
9940 信義,2000/01/19,-1.4778
9941 裕融,2000/01/19,-1.8519
9945 潤泰新,2000/01/19,1.4815
Y9999 加權指數,2000/01/18,-0.7003
1101 台泥,2000/01/18,-2.6012
1102 亞泥,2000/01/18,-1.9544
1103 嘉泥,2000/01/18,0.4608
1104 環泥,2000/01/18,0.4651
1108 幸福,2000/01/18,-0.8929
1109 信大,2000/01/18,-3.3784
1110 東泥,2000/01/18,-1.8182
1201 味全,2000/01/18,6.5789
1203 味王,2000/01/18,-1.1364
1210 大成,2000/01/18,-2.0661
1213 大飲,2000/01/18,3.7736
1215 卜蜂,2000/01/18,1
1216 統一,2000/01/18,0.7722
1217 愛之味,2000/01/18,2.7273
1218 泰山,2000/01/18,0
1219 福壽,2000/01/18,2.9412
1220 台榮,2000/01/18,3.0303
1225 福懋油,2000/01/18,6.6667
1227 佳格,2000/01/18,3.4091
1229 聯華,2000/01/18,0
1231 聯華食,2000/01/18,-1.7354
1232 大統益,2000/01/18,-2.3256
1233 天仁,2000/01/18,0.3802
1234 黑松,2000/01/18,0.5263
1235 興泰,2000/01/18,6.5217
1236 宏亞,2000/01/18,4.8544
1301 台塑,2000/01/18,-0.7463
1303 南亞,2000/01/18,-2
1304 台聚,2000/01/18,-1.6949
1305 華夏,2000/01/18,-1.3029
1307 三芳,2000/01/18,-1.1299
1308 亞聚,2000/01/18,-2.4499
1309 台達化,2000/01/18,2.0906
1310 台苯,2000/01/18,4.5045
1312 國喬,2000/01/18,1.8657
1313 聯成,2000/01/18,4.7445
1314 中石化,2000/01/18,-1.7045
1315 達新,2000/01/18,0.6711
1316 上曜,2000/01/18,4.6875
1319 東陽,2000/01/18,-1.8315
1321 大洋,2000/01/18,3
1323 永裕,2000/01/18,5.6995
1324 地球,2000/01/18,-6.079
1325 恒大,2000/01/18,0
1326 台化,2000/01/18,0.2315
1402 遠東新,2000/01/18,0
1409 新纖,2000/01/18,2.9536
1410 南染,2000/01/18,1.5113
1413 宏洲,2000/01/18,1.3636
1414 東和,2000/01/18,1.6575
1416 廣豐,2000/01/18,-2.3256
1417 嘉裕,2000/01/18,3.0928
1418 東華,2000/01/18,-1.7241
1419 新紡,2000/01/18,0.4739
1423 利華,2000/01/18,0
1432 大魯閣,2000/01/18,0
1434 福懋,2000/01/18,-0.8658
1435 中福,2000/01/18,0
1436 華友聯,2000/01/18,0
1437 勤益控,2000/01/18,1.0563
1438 三地開發,2000/01/18,6.4865
1439 中和,2000/01/18,-2.1127
1440 南紡,2000/01/18,-1
1441 大東,2000/01/18,-1.227
1442 名軒,2000/01/18,6.3158
1443 立益,2000/01/18,2.5478
1444 力麗,2000/01/18,0
1445 大宇,2000/01/18,3.7037
1446 宏和,2000/01/18,1.4851
1447 力鵬,2000/01/18,-0.4032
1449 佳和,2000/01/18,-3.6364
1451 年興,2000/01/18,-2.6846
1452 宏益,2000/01/18,3.125
1453 大將,2000/01/18,6.3636
1454 台富,2000/01/18,-1.0417
1455 集盛,2000/01/18,-0.7813
1456 怡華,2000/01/18,1.4563
1457 宜進,2000/01/18,6.5789
1459 聯發,2000/01/18,1.9455
1460 宏遠,2000/01/18,-0.3953
1463 強盛,2000/01/18,0
1464 得力,2000/01/18,3.3175
1465 偉全,2000/01/18,-0.9524
1466 聚隆,2000/01/18,6.8966
1467 南緯,2000/01/18,1.0526
1468 昶和,2000/01/18,-0.7547
1470 大統新創,2000/01/18,-1.3953
1471 首利,2000/01/18,-0.4808
1472 三洋紡,2000/01/18,2.2472
1473 台南,2000/01/18,6.4865
1474 弘裕,2000/01/18,3.1128
1475 業旺,2000/01/18,-0.5495
1503 士電,2000/01/18,3.0822
1504 東元,2000/01/18,1.5244
1506 正道,2000/01/18,5.2632
1507 永大,2000/01/18,1.4151
1512 瑞利,2000/01/18,-0.3521
1513 中興電,2000/01/18,1.8987
1514 亞力,2000/01/18,0
1515 力山,2000/01/18,3.4483
1516 川飛,2000/01/18,6.7568
1517 利奇,2000/01/18,3.3333
1519 華城,2000/01/18,-0.2762
1521 大億,2000/01/18,1.4286
1522 堤維西,2000/01/18,4.5093
1524 耿鼎,2000/01/18,6.192
1525 江申,2000/01/18,4.4444
1527 鑽全,2000/01/18,4.0323
1528 恩德,2000/01/18,5.4393
1529 樂士,2000/01/18,-1.2658
1530 亞崴,2000/01/18,0
1531 高林股,2000/01/18,-1.3378
1532 勤美,2000/01/18,-0.6173
1535 中宇,2000/01/18,1.1111
1538 正峰,2000/01/18,-1.083
1540 喬福,2000/01/18,-1.5544
1603 華電,2000/01/18,1.4286
1604 聲寶,2000/01/18,6.6225
1605 華新,2000/01/18,1.6598
1608 華榮,2000/01/18,2.2901
1609 大亞,2000/01/18,2.6119
1611 中電,2000/01/18,1.6304
1612 宏泰,2000/01/18,1.4706
1614 三洋電,2000/01/18,2.2222
1615 大山,2000/01/18,-0.7353
1616 億泰,2000/01/18,2.5316
1617 榮星,2000/01/18,-0.5848
1618 合機,2000/01/18,2.139
1701 中化,2000/01/18,3.9568
1702 南僑,2000/01/18,4.8611
1707 葡萄王,2000/01/18,6.9892
1708 東鹼,2000/01/18,6.9124
1709 和益,2000/01/18,1.5625
1710 東聯,2000/01/18,0
1711 永光,2000/01/18,1.1494
1712 興農,2000/01/18,4.3796
1713 國化,2000/01/18,1.7182
1714 和桐,2000/01/18,2.7586
1717 長興,2000/01/18,0
1718 中纖,2000/01/18,1.9704
1720 生達,2000/01/18,6.7485
1721 三晃,2000/01/18,6.6667
1722 台肥,2000/01/18,-0.9756
1723 中碳,2000/01/18,0
1724 台硝,2000/01/18,6.9892
1725 元禎,2000/01/18,0
1726 永記,2000/01/18,1.8182
1727 中華化,2000/01/18,-2.6217
1730 花仙子,2000/01/18,6.6667
1731 美吾華,2000/01/18,6.9652
1732 毛寶,2000/01/18,-6.988
1802 台玻,2000/01/18,0
1805 寶徠,2000/01/18,6.422
1806 冠軍,2000/01/18,-1.634
1808 潤隆,2000/01/18,0
1809 中釉,2000/01/18,-1.2
1810 和成,2000/01/18,-0.3788
1903 士紙,2000/01/18,0.885
1904 正隆,2000/01/18,-0.3597
1905 華紙,2000/01/18,1.7857
1906 寶隆,2000/01/18,6.5041
1907 永豐餘,2000/01/18,2.0548
1909 榮成,2000/01/18,5.314
2002 中鋼,2000/01/18,-0.7813
2006 東和鋼鐵,2000/01/18,6.8323
2007 燁興,2000/01/18,1.5075
2008 高興昌,2000/01/18,1.676
2009 第一銅,2000/01/18,6.746
2010 春源,2000/01/18,3.0717
2012 春雨,2000/01/18,2.2222
2013 中鋼構,2000/01/18,0.9174
2014 中鴻,2000/01/18,1.6575
2015 豐興,2000/01/18,6.8027
2017 官田鋼,2000/01/18,2.8169
2020 美亞,2000/01/18,6.5789
2022 聚亨,2000/01/18,6.2069
2023 燁輝,2000/01/18,1.6575
2024 志聯,2000/01/18,6.8966
2025 千興,2000/01/18,1.7857
2027 大成鋼,2000/01/18,3.3557
2028 威致,2000/01/18,6.8027
2029 盛餘,2000/01/18,1.3468
2030 彰源,2000/01/18,1.0526
2031 新光鋼,2000/01/18,0.3968
2032 新鋼,2000/01/18,1.5564
2033 佳大,2000/01/18,0
2034 允強,2000/01/18,0
2101 南港,2000/01/18,5.7692
2102 泰豐,2000/01/18,0.6849
2103 台橡,2000/01/18,-2.3346
2104 國際中橡,2000/01/18,5.6911
2105 正新,2000/01/18,0.3448
2106 建大,2000/01/18,0
2107 厚生,2000/01/18,3.012
2108 南帝,2000/01/18,-1.1561
2109 華豐,2000/01/18,0.4386
2201 裕隆,2000/01/18,0.3831
2204 中華,2000/01/18,2.6393
2206 三陽工業,2000/01/18,0.8696
2207 和泰車,2000/01/18,2.0576
2301 光寶科,2000/01/18,2.381
2302 麗正,2000/01/18,-0.5714
2303 聯電,2000/01/18,-2.1739
2305 全友,2000/01/18,0.6024
2308 台達電,2000/01/18,0.6061
2312 金寶,2000/01/18,-0.6944
2313 華通,2000/01/18,0.9756
2314 台揚,2000/01/18,1.3514
2316 楠梓電,2000/01/18,0.8772
2317 鴻海,2000/01/18,-0.3937
2321 東訊,2000/01/18,0
2323 中環,2000/01/18,-2.7322
2324 仁寶,2000/01/18,-1.31
2327 國巨,2000/01/18,-2.1583
2328 廣宇,2000/01/18,0
2329 華泰,2000/01/18,2.6549
2330 台積電,2000/01/18,-1.6043
2331 精英,2000/01/18,-1.5038
2332 友訊,2000/01/18,4.2945
2337 旺宏,2000/01/18,-3.3898
2338 光罩,2000/01/18,-2.4242
2340 光磊,2000/01/18,0.6623
2342 茂矽,2000/01/18,-5.2174
2344 華邦電,2000/01/18,-2.4691
2345 智邦,2000/01/18,-3.3493
2347 聯強,2000/01/18,-1.8779
2348 海悅,2000/01/18,0
2349 錸德,2000/01/18,-0.4695
2351 順德,2000/01/18,0
2352 佳世達,2000/01/18,0
2353 宏碁,2000/01/18,-2.0513
2354 鴻準,2000/01/18,-1.7857
2355 敬鵬,2000/01/18,-1.7544
2356 英業達,2000/01/18,-2.0513
2357 華碩,2000/01/18,1.8519
2358 廷鑫,2000/01/18,5.298
2359 所羅門,2000/01/18,2.6423
2360 致茂,2000/01/18,1.6043
2362 藍天,2000/01/18,-1.2397
2363 矽統,2000/01/18,2.1661
2364 倫飛,2000/01/18,3.6842
2365 昆盈,2000/01/18,-1.5625
2367 燿華,2000/01/18,0.5063
2368 金像電,2000/01/18,-0.8696
2369 菱生,2000/01/18,-2.6627
2371 大同,2000/01/18,0
2373 震旦行,2000/01/18,0.7692
2374 佳能,2000/01/18,-1.3575
2375 凱美,2000/01/18,-1.7544
2376 技嘉,2000/01/18,-0.9709
2377 微星,2000/01/18,-1.0152
2379 瑞昱,2000/01/18,4.7337
2380 虹光,2000/01/18,1.7544
2382 廣達,2000/01/18,-0.7722
2383 台光電,2000/01/18,4.5455
2385 群光,2000/01/18,1.1194
2387 精元,2000/01/18,0.3175
2388 威盛,2000/01/18,0
2390 云辰,2000/01/18,4.4776
2392 正崴,2000/01/18,-2.0161
2393 億光,2000/01/18,6.5728
2395 研華,2000/01/18,-3.0973
2397 友通,2000/01/18,6.4935
2399 映泰,2000/01/18,-2.6316
2401 凌陽,2000/01/18,-1.9737
2402 毅嘉,2000/01/18,6.6667
2404 漢唐,2000/01/18,0
2405 浩鑫,2000/01/18,-1.9272
2413 環科,2000/01/18,6.1224
2414 精技,2000/01/18,-1.7241
2415 錩新,2000/01/18,4.142
2417 圓剛,2000/01/18,1.2821
2419 仲琦,2000/01/18,-0.5618
2420 新巨,2000/01/18,-1.5873
2421 建準,2000/01/18,-2.331
2423 固緯,2000/01/18,-2.1505
2424 隴華,2000/01/18,2.6144
2425 承啟,2000/01/18,-1.269
2426 鼎元,2000/01/18,-1.3699
2427 三商電,2000/01/18,-4.3011
2428 興勤,2000/01/18,2.027
2429 銘旺科,2000/01/18,3.169
2430 燦坤,2000/01/18,-2.5424
2431 聯昌,2000/01/18,-1.2048
2433 互盛電,2000/01/18,2.5
2434 統懋,2000/01/18,-0.7833
2436 偉詮電,2000/01/18,-1.5544
2438 翔耀,2000/01/18,6
2439 美律,2000/01/18,6.9307
2459 敦吉,2000/01/18,-3.125
2461 光群雷,2000/01/18,4.4974
2462 良得電,2000/01/18,-1.4493
2464 盟立,2000/01/18,-0.8403
2465 麗臺,2000/01/18,-3.5948
2466 冠西電,2000/01/18,6.1404
2467 志聖,2000/01/18,1.4957
2468 華經,2000/01/18,-0.4367
2471 資通,2000/01/18,-3.5019
2474 可成,2000/01/18,-0.9009
2476 鉅祥,2000/01/18,2.3392
2478 大毅,2000/01/18,2.3923
2480 敦陽科,2000/01/18,6.8293
2481 強茂,2000/01/18,-1.4218
2482 連宇,2000/01/18,2.8846
2483 百容,2000/01/18,5.7803
2484 希華,2000/01/18,-2.5974
2485 兆赫,2000/01/18,-0.4739
2489 瑞軒,2000/01/18,-4.6358
2492 華新科,2000/01/18,6.8376
2501 國建,2000/01/18,-0.823
2504 國產,2000/01/18,-2.1053
2505 國揚,2000/01/18,6.7073
2506 太設,2000/01/18,0
2509 全坤建,2000/01/18,-3.8732
2511 太子,2000/01/18,5.4422
2514 龍邦,2000/01/18,6.599
2515 中工,2000/01/18,-4.1667
2516 新建,2000/01/18,6.0403
2520 冠德,2000/01/18,-3.2967
2524 京城,2000/01/18,3.6036
2527 宏璟,2000/01/18,-3.7453
2530 華建,2000/01/18,-2.7149
2534 宏盛,2000/01/18,-1.1527
2535 達欣工,2000/01/18,0
2536 宏普,2000/01/18,6.3636
2537 聯上發,2000/01/18,0
2538 基泰,2000/01/18,6.383
2539 櫻花建,2000/01/18,6.1404
2540 愛山林,2000/01/18,0
2542 興富發,2000/01/18,-0.4878
2543 皇昌,2000/01/18,6.4846
2545 皇翔,2000/01/18,2.7778
2546 根基,2000/01/18,6.6116
2601 益航,2000/01/18,0.6993
2603 長榮,2000/01/18,-2.0833
2605 新興,2000/01/18,0.7874
2606 裕民,2000/01/18,0.3788
2607 榮運,2000/01/18,3.6735
2608 嘉里大榮,2000/01/18,3.125
2609 陽明,2000/01/18,-3.125
2610 華航,2000/01/18,-0.9302
2611 志信,2000/01/18,2.649
2612 中航,2000/01/18,0.8
2613 中櫃,2000/01/18,6.4516
2614 東森,2000/01/18,-1.7241
2615 萬海,2000/01/18,0.3509
2616 山隆,2000/01/18,-1.1561
2617 台航,2000/01/18,6.7568
2618 長榮航,2000/01/18,-1.7442
2701 萬企,2000/01/18,2.5
2702 華園,2000/01/18,0.4444
2704 國賓,2000/01/18,2.1505
2705 六福,2000/01/18,6.8966
2706 第一店,2000/01/18,0
2707 晶華,2000/01/18,3.1056
2801 彰銀,2000/01/18,-2.029
2809 京城銀,2000/01/18,2.2727
2812 台中銀,2000/01/18,6.3584
2816 旺旺保,2000/01/18,-1.9084
2820 華票,2000/01/18,-1.8182
2823 中壽,2000/01/18,-1.3889
2832 台產,2000/01/18,3.0172
2834 臺企銀,2000/01/18,-0.5495
2836 高雄銀,2000/01/18,0.4082
2838 聯邦銀,2000/01/18,-0.5848
2841 台開,2000/01/18,1.0471
2845 遠東銀,2000/01/18,-4.0816
2849 安泰銀,2000/01/18,-0.6494
2855 統一證,2000/01/18,-3.8095
2901 欣欣,2000/01/18,0.7692
2903 遠百,2000/01/18,-1.3072
2904 匯僑,2000/01/18,4.4693
2905 三商,2000/01/18,-2.029
2906 高林,2000/01/18,1.3514
2908 特力,2000/01/18,-1.6878
2910 統領,2000/01/18,-0.4283
2911 麗嬰房,2000/01/18,-2.1739
2912 統一超,2000/01/18,-3.2491
2913 農林,2000/01/18,0.8299
2915 潤泰全,2000/01/18,0.6135
3024 憶聲,2000/01/18,6.6421
3026 禾伸堂,2000/01/18,6.9519
3035 智原,2000/01/18,2.2857
3037 欣興,2000/01/18,-2.8846
3041 揚智,2000/01/18,4.5045
3052 夆典,2000/01/18,1.581
4414 如興,2000/01/18,-1.2987
5007 三星,2000/01/18,2.5424
5388 中磊,2000/01/18,6.9444
5515 建國,2000/01/18,0.7782
5519 隆大,2000/01/18,1.6
5521 工信,2000/01/18,6.7568
5522 遠雄,2000/01/18,-0.4975
5607 遠雄港,2000/01/18,-3.3663
6005 群益證,2000/01/18,-4
6191 精成科,2000/01/18,-1.3333
9902 台火,2000/01/18,6.8966
9904 寶成,2000/01/18,1.3605
9905 大華,2000/01/18,2.0478
9906 欣巴巴,2000/01/18,6.9409
9907 統一實,2000/01/18,3.0043
9908 大台北,2000/01/18,-2.3622
9910 豐泰,2000/01/18,0.5013
9911 櫻花,2000/01/18,6.9652
9912 偉聯,2000/01/18,-0.7605
9914 美利達,2000/01/18,0
9917 中保科,2000/01/18,-4.0462
9918 欣天然,2000/01/18,-0.4673
9919 康那香,2000/01/18,-3.5019
9921 巨大,2000/01/18,0.8333
9924 福興,2000/01/18,6.5789
9925 新保,2000/01/18,-2.4831
9926 新海,2000/01/18,0
9927 泰銘,2000/01/18,3.7433
9928 中視,2000/01/18,-1.8072
9929 秋雨,2000/01/18,0.4739
9930 中聯資源,2000/01/18,1.0381
9931 欣高,2000/01/18,6
9933 中鼎,2000/01/18,1.2195
9934 成霖,2000/01/18,2.8571
9935 慶豐富,2000/01/18,-0.7143
9937 全國,2000/01/18,6.7692
9940 信義,2000/01/18,6.8421
9941 裕融,2000/01/18,4.8544
9945 潤泰新,2000/01/18,0
Y9999 加權指數,2000/01/17,1.3497
1101 台泥,2000/01/17,2.6706
1102 亞泥,2000/01/17,1.3201
1103 嘉泥,2000/01/17,2.3585
1104 環泥,2000/01/17,0.939
1108 幸福,2000/01/17,4.186
1109 信大,2000/01/17,0
1110 東泥,2000/01/17,4.7619
1201 味全,2000/01/17,6.5421
1203 味王,2000/01/17,3.125
1210 大成,2000/01/17,4.3103
1213 大飲,2000/01/17,1.9231
1215 卜蜂,2000/01/17,5.2632
1216 統一,2000/01/17,4.8583
1217 愛之味,2000/01/17,1.8519
1218 泰山,2000/01/17,2.9851
1219 福壽,2000/01/17,5.4264
1220 台榮,2000/01/17,1.9305
1225 福懋油,2000/01/17,6.2992
1227 佳格,2000/01/17,2.3256
1229 聯華,2000/01/17,2.2857
1231 聯華食,2000/01/17,-0.432
1232 大統益,2000/01/17,3.2
1233 天仁,2000/01/17,6.9106
1234 黑松,2000/01/17,6.7416
1235 興泰,2000/01/17,0.5464
1236 宏亞,2000/01/17,0
1301 台塑,2000/01/17,1.5152
1303 南亞,2000/01/17,2.0408
1304 台聚,2000/01/17,2.4306
1305 華夏,2000/01/17,1.6556
1307 三芳,2000/01/17,0
1308 亞聚,2000/01/17,2.5114
1309 台達化,2000/01/17,1.0563
1310 台苯,2000/01/17,6.7308
1312 國喬,2000/01/17,6.7729
1313 聯成,2000/01/17,1.4815
1314 中石化,2000/01/17,6.0241
1315 達新,2000/01/17,2.0548
1316 上曜,2000/01/17,6.6667
1319 東陽,2000/01/17,2.2472
1321 大洋,2000/01/17,3.0928
1323 永裕,2000/01/17,0.5208
1324 地球,2000/01/17,-4.0816
1325 恒大,2000/01/17,1.8519
1326 台化,2000/01/17,6.9307
1402 遠東新,2000/01/17,0
1409 新纖,2000/01/17,6.7568
1410 南染,2000/01/17,1.5345
1413 宏洲,2000/01/17,6.7961
1414 東和,2000/01/17,6.4706
1416 廣豐,2000/01/17,6.1728
1417 嘉裕,2000/01/17,6.5934
1418 東華,2000/01/17,6.7485
1419 新紡,2000/01/17,2.9268
1423 利華,2000/01/17,6.7114
1432 大魯閣,2000/01/17,1.626
1434 福懋,2000/01/17,3.5874
1435 中福,2000/01/17,-0.8197
1436 華友聯,2000/01/17,5.2083
1437 勤益控,2000/01/17,0.7092
1438 三地開發,2000/01/17,1.6484
1439 中和,2000/01/17,0
1440 南紡,2000/01/17,5.8201
1441 大東,2000/01/17,4.4872
1442 名軒,2000/01/17,6.982
1443 立益,2000/01/17,6.8027
1444 力麗,2000/01/17,5.9361
1445 大宇,2000/01/17,2.8571
1446 宏和,2000/01/17,6.8783
1447 力鵬,2000/01/17,5.0847
1449 佳和,2000/01/17,3.7736
1451 年興,2000/01/17,2.0548
1452 宏益,2000/01/17,6.6667
1453 大將,2000/01/17,6.7961
1454 台富,2000/01/17,4.3478
1455 集盛,2000/01/17,6.6667
1456 怡華,2000/01/17,2.4876
1457 宜進,2000/01/17,6.6667
1459 聯發,2000/01/17,6.639
1460 宏遠,2000/01/17,5.4167
1463 強盛,2000/01/17,3.4014
1464 得力,2000/01/17,6.5657
1465 偉全,2000/01/17,5.5276
1466 聚隆,2000/01/17,6.9124
1467 南緯,2000/01/17,0.5291
1468 昶和,2000/01/17,0.3788
1470 大統新創,2000/01/17,4.878
1471 首利,2000/01/17,5.5838
1472 三洋紡,2000/01/17,-1.1111
1473 台南,2000/01/17,6.9364
1474 弘裕,2000/01/17,2.3904
1475 業旺,2000/01/17,-2.1505
1503 士電,2000/01/17,1.3889
1504 東元,2000/01/17,3.1447
1506 正道,2000/01/17,6.875
1507 永大,2000/01/17,1.9231
1512 瑞利,2000/01/17,3.2727
1513 中興電,2000/01/17,6.7568
1514 亞力,2000/01/17,0.4808
1515 力山,2000/01/17,5.2805
1516 川飛,2000/01/17,6.7308
1517 利奇,2000/01/17,2.2727
1519 華城,2000/01/17,3.1339
1521 大億,2000/01/17,1.9417
1522 堤維西,2000/01/17,1.8919
1524 耿鼎,2000/01/17,1.5723
1525 江申,2000/01/17,0
1527 鑽全,2000/01/17,1.6393
1528 恩德,2000/01/17,-0.8299
1529 樂士,2000/01/17,-1.25
1530 亞崴,2000/01/17,-3.125
1531 高林股,2000/01/17,2.0478
1532 勤美,2000/01/17,0.6211
1535 中宇,2000/01/17,0
1538 正峰,2000/01/17,-0.3597
1540 喬福,2000/01/17,-2.0305
1603 華電,2000/01/17,2.9412
1604 聲寶,2000/01/17,1.0033
1605 華新,2000/01/17,1.2605
1608 華榮,2000/01/17,1.5504
1609 大亞,2000/01/17,3.4749
1611 中電,2000/01/17,2.7933
1612 宏泰,2000/01/17,6.8063
1614 三洋電,2000/01/17,1.8868
1615 大山,2000/01/17,2.2556
1616 億泰,2000/01/17,1.2821
1617 榮星,2000/01/17,0.5882
1618 合機,2000/01/17,2.7473
1701 中化,2000/01/17,2.2059
1702 南僑,2000/01/17,3.5971
1707 葡萄王,2000/01/17,2.1978
1708 東鹼,2000/01/17,6.8966
1709 和益,2000/01/17,3.2258
1710 東聯,2000/01/17,6.7925
1711 永光,2000/01/17,6.7485
1712 興農,2000/01/17,5.3846
1713 國化,2000/01/17,3.1915
1714 和桐,2000/01/17,0
1717 長興,2000/01/17,0.6977
1718 中纖,2000/01/17,6.8421
1720 生達,2000/01/17,0
1721 三晃,2000/01/17,5.6338
1722 台肥,2000/01/17,2.7569
1723 中碳,2000/01/17,1.5564
1724 台硝,2000/01/17,3.3333
1725 元禎,2000/01/17,1.2295
